id,happiness,religion_freq,income,health,health_problem,depression,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,work_yr,family_income,status_peer,status_3_before,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,survey_type_1,survey_type_2,province_11,province_12,province_13,province_14,province_15,province_21,province_22,province_23,province_31,province_32,province_33,province_34,province_35,province_36,province_37,province_41,province_42,province_43,province_44,province_45,province_46,province_50,province_51,province_52,province_53,province_54,province_61,province_62,province_63,province_64,province_65,gender_1,gender_2,age,nationality_1,nationality_2,nationality_3,nationality_4,nationality_5,nationality_6,nationality_7,nationality_8,edu_a,political_1,political_2,political_3,political_4,income_p,revenue_assets,house_percent,house_value,house_percent_value,total_asset,total_asset_age,height_cm_a,weight_jin_a,bmi,health_score,hukou_1,hukou_2,hukou_3,hukou_4,hukou_5,hukou_6,hukou_7,hukou_8,hukou_loc_1,hukou_loc_2,hukou_loc_3,hukou_loc_4,media_type_1,media_type_2,media_type_3,out_leisure_p,class_a,class_10_before_a,class_10_after_a,class_14_a,class_forcast,class_review,class_change_total,work_exper_1,work_exper_2,work_exper_3,work_exper_4,work_exper_5,work_exper_6,work_status_1,work_status_2,work_status_3,work_status_4,work_status_5,work_status_6,work_status_7,work_status_8,work_status_9,work_type_1,work_type_2,work_manage_1,work_manage_2,work_manage_3,work_manage_4,family_m_a,family_income_m,family_status_1,family_status_2,family_status_3,family_status_4,family_status_5,house_a,car_1,car_2,invest_1_0,invest_1_1,invest_2_0,invest_2_1,invest_3_0,invest_3_1,invest_4_0,invest_4_1,invest_5_0,invest_5_1,invest_6_0,invest_6_1,invest_7_0,invest_7_1,invest_8_0,invest_8_1,marital_1,marital_2,marital_3,marital_4,marital_5,marital_6,marital_7,ever_divorce_0,ever_divorce_1,stay_with_someone_0,stay_with_someone_1,s_edu_diff,s_income_diff,ma_income_m,ma_income_f,first_ma_years,cur_ma_years,first_ma_age_m,first_ma_age_f,ma_age_m,ma_age_f,first_ma_age_diff,ma_age_diff,income_diff,trust_sum,pub_sum
27,4,1,0,4,5,3,3,3,1,5,1,1,1,5,1,2,2,3,3,2,2,5,5,5,3,4,2,2,3,1,4,0,100000,2,2,2,4,4,3,3,3,3,2,3,3,3,3,1,5,3,80,70,0,40,30,40,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,40,1,0,0,0,50,0,0.5,0,0,0,0,160,125,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50,6,8,4,3,-2,-2,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100000,0,0,1,0,0,2,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-40,150000,100000,0,30,50,0,0,0,0,0,0,0,40,300
28,3,1,0,3,3,3,3,3,1,4,3,3,1,5,3,4,4,3,4,2,4,5,4,3,3,3,1,5,5,6,4,0,0,3,1,2,3,3,3,3,4,4,3,3,3,3,3,3,2,3,80,80,80,80,80,80,80,80,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,1,500000,500000,500000,0,160,140,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,5,3,5,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-40,0,0,0,30,30,23,22,0,0,0,0,0,40,700
29,2,1,0,4,4,3,1,2,3,3,5,5,4,3,4,3,4,4,2,1,2,5,4,2,4,4,4,7,2,6,2,5,0,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,60,40,40,40,50,40,60,80,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,100,0,1,0,0,50,500000,0,0,0,500000,0,185,135,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,4,1,7,3,3,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,28,500
30,4,1,0,2,2,3,1,1,3,1,1,1,3,5,3,5,5,5,4,5,5,5,5,5,4,4,1,2,2,3,4,0,0,3,1,2,5,4,4,4,5,4,4,3,3,3,3,3,2,5,80,80,90,80,80,70,80,80,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0.25,0,0,0,0,170,110,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50,4,3,6,3,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,40,40,29,22,30,20,5,5,0,47,700
31,3,1,100000,4,4,3,1,1,2,5,5,1,1,4,1,5,5,4,3,2,4,4,5,1,2,3,3,6,6,2,4,15,200000,2,1,3,4,3,3,3,4,3,3,5,3,3,3,3,3,4,50,60,50,60,50,60,50,60,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,110,1,0,0,0,100,1000000,0.75,0,0,1000000,0,170,145,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,30,6,4,8,5,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,100000,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,100,0,100000,100000,0,0,33,25,35,25,10,10,0,43,500
32,3,1,0,4,4,4,2,2,2,4,1,1,1,4,4,4,4,4,4,4,3,5,5,5,2,2,2,3,4,2,4,0,0,2,1,2,4,3,4,3,5,3,3,3,2,3,3,3,1,3,60,60,70,70,60,70,60,70,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,30,1,0,0,0,50,0,0.5,0,0,0,0,175,100,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,10,5,3,7,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-20,0,0,0,30,30,21,19,0,0,0,0,0,40,600
33,3,1,100000,2,2,2,2,2,1,2,1,1,1,5,4,4,5,4,4,5,4,5,5,5,1,5,1,3,3,1,4,0,200000,1,2,2,4,4,4,4,4,4,4,4,4,4,3,4,3,5,90,80,70,70,70,80,80,80,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,0,0,0,0,0,0,0,120,1,0,0,0,100,0,1,2500000,2500000,2500000,2700000,170,120,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,10,10,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,120,0,100000,0,70,70,21,19,20,20,0,0,0,50,700
34,3,1,200000,5,4,4,3,3,1,4,4,4,2,3,3,2,3,3,3,2,3,4,4,1,3,3,3,3,3,1,3,10,200000,2,1,2,3,3,4,4,5,5,5,3,3,3,2,2,1,2,60,60,60,60,60,60,70,60,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,40,1,0,0,0,400,2000000,0.5,0,0,2000000,50000,170,100,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,5,2,9,7,4,3,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,100000,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-40,-150000,0,200000,10,10,18,18,0,0,0,0,0,43,600
35,3,3,0,2,3,3,1,1,4,1,1,1,4,5,5,5,5,4,4,1,4,5,5,5,2,3,1,7,7,1,4,0,0,3,2,2,4,4,4,4,4,3,3,3,4,3,5,3,2,5,70,80,80,80,80,80,70,80,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,150,80,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,50,50,22,26,0,0,-5,0,0,46,700
36,3,1,0,4,3,3,2,2,2,5,1,1,4,3,4,5,5,4,4,4,5,5,4,5,3,4,1,2,5,6,4,35,0,2,2,3,5,4,4,4,4,3,3,5,4,4,3,3,4,3,40,20,20,50,0,30,40,60,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,170,150,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,70,2,2,3,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,0,0,30,30,25,25,25,25,0,0,0,50,300
37,3,1,100000,5,4,4,3,3,4,3,3,4,2,3,3,2,3,3,2,3,3,4,3,2,3,3,3,3,3,2,2,30,100000,2,2,2,4,4,4,3,4,4,3,3,4,4,3,4,4,4,80,90,80,80,80,70,70,80,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,70,1,0,0,0,100,500000,0.5,0,0,500000,0,165,105,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,40,6,5,6,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-60,0,100000,100000,20,20,32,24,0,0,10,0,0,48,700
38,2,1,0,4,4,4,4,2,2,5,1,2,1,5,4,2,5,4,4,2,3,5,5,5,3,3,2,2,3,2,2,30,0,3,2,2,3,3,3,3,4,2,3,3,3,3,3,3,2,4,60,70,70,60,70,70,60,60,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,60,1,0,0,0,50,0,1,0,0,0,0,175,135,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10,4,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,600
39,4,1,0,4,5,5,1,1,1,2,4,1,4,3,3,4,4,2,2,1,1,4,5,1,4,4,3,2,2,2,4,0,0,2,1,2,4,5,4,4,5,5,5,3,2,3,2,4,1,2,80,80,90,80,70,80,80,90,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,100,1,0,0,0,0,0,1,2000000,2000000,2000000,50000,160,120,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,50,8,5,8,3,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-100,0,0,0,20,20,24,25,0,0,0,0,0,47,700
40,3,1,0,5,4,4,4,3,2,5,1,4,2,5,3,2,5,3,3,3,4,5,5,5,2,4,4,2,5,2,4,15,0,2,1,2,4,4,4,4,5,5,4,4,4,4,4,4,2,4,80,80,80,80,70,80,80,80,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,30,1,0,0,0,50,0,1,1500000,1500000,1500000,50000,160,105,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,20,4,1,2,1,-2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-20,0,0,0,30,30,24,21,0,0,5,0,0,52,700
41,3,3,0,4,3,3,3,3,2,4,2,2,1,5,3,4,4,3,3,3,3,5,2,5,3,3,3,3,3,1,4,25,0,2,2,2,5,5,5,5,5,5,5,5,5,5,4,4,1,5,70,70,70,70,70,70,70,70,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,1,30,1,0,0,0,50,0,0.5,0,0,0,0,170,120,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,6,6,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-20,0,0,0,20,20,25,20,0,0,5,0,0,59,600
42,3,1,0,3,3,3,1,3,1,5,1,4,1,5,3,4,4,4,5,2,5,5,5,5,3,3,2,3,7,4,4,0,0,2,3,2,3,2,4,3,4,4,2,2,4,3,4,4,1,5,80,90,70,70,70,70,80,90,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,1,0,0,0,0,160,120,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,4,2,5,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,40,700
43,3,1,0,3,3,4,2,2,1,5,3,1,1,5,2,3,5,4,2,5,5,5,5,3,4,5,1,2,2,2,4,0,0,2,2,2,4,4,3,3,4,3,2,4,2,3,3,3,2,4,70,60,70,70,80,50,70,70,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,0,0,0,40,1,0,0,0,50,0,1,0,0,500000,0,160,115,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,4,3,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-40,0,0,0,20,20,25,25,0,0,0,0,0,40,600
44,4,1,0,3,5,5,1,1,3,5,3,1,1,5,3,5,3,3,3,2,1,5,5,2,1,5,1,3,3,1,1,5,0,2,1,2,3,3,3,3,3,3,3,4,2,3,2,4,2,4,100,60,100,100,100,100,100,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0.5,0,0,0,0,160,115,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,40,5,5,7,5,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,38,900
45,4,1,0,5,5,5,1,2,2,4,5,1,1,3,2,4,4,4,3,1,2,3,3,1,4,4,3,3,3,1,1,0,100000,2,2,3,3,3,4,4,4,3,2,3,3,3,3,3,2,2,80,80,60,70,60,80,80,90,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0.75,0,0,0,0,160,110,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,4,4,9,7,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,700
46,3,1,0,4,3,3,3,3,2,4,5,2,1,4,3,2,4,4,4,1,2,4,5,1,3,3,4,5,5,6,3,0,100000,2,2,3,4,3,3,3,5,4,1,4,3,3,3,4,1,4,70,70,60,60,50,80,80,80,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,120,0,1,0,0,0,0,0.75,0,0,0,0,165,120,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,3,2,5,3,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,41,600
47,3,1,100000,5,5,4,2,2,1,3,5,4,1,4,3,4,4,4,2,4,3,5,5,1,3,3,4,6,6,1,4,5,100000,3,1,2,4,2,4,4,4,4,2,3,2,4,3,3,1,2,90,80,70,50,70,80,60,70,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,40,0,1,0,0,150,1000000,0.75,0,0,1000000,0,170,125,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,3,2,9,2,6,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,600
48,3,1,0,4,4,4,1,1,1,5,1,1,1,5,4,5,5,3,3,5,3,5,3,5,4,4,2,1,2,3,4,0,0,2,2,2,5,5,5,5,5,4,5,4,4,3,3,3,3,5,100,100,100,90,90,80,80,100,100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,160,125,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,5,5,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,40,40,23,23,0,0,0,0,0,54,800
49,4,1,0,5,5,5,3,2,4,5,1,1,1,5,5,2,5,4,5,2,2,5,5,5,2,3,3,7,7,1,4,15,100000,1,1,2,5,5,4,4,5,4,4,4,4,4,4,4,3,5,80,80,80,80,80,100,70,80,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,1,0,0,0,0,0,0,0,30,1,0,0,0,50,0,0.5,0,0,0,0,175,125,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,4,3,5,3,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,40,40,25,24,25,25,0,0,0,54,800
50,2,1,0,5,4,4,2,2,2,4,1,1,2,5,3,5,5,4,4,5,5,5,5,5,2,3,2,3,3,1,1,30,0,2,2,3,3,3,4,4,3,3,2,3,3,2,3,3,1,5,60,60,0,60,20,80,80,70,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,1,500000,500000,500000,0,170,130,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20,5,5,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,0,0,30,30,23,23,25,25,0,0,150000,37,500
51,3,1,0,4,4,5,4,1,1,4,1,1,1,5,5,1,5,5,5,5,5,5,5,5,4,5,1,1,1,1,4,0,0,3,1,2,4,2,3,3,5,5,1,3,3,3,3,3,1,4,90,90,0,90,0,90,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0,0,0,0,0,10,1,0,0,0,50,0,1,1500000,1500000,1500000,550000,155,100,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,10,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,400
52,4,1,0,4,5,4,1,1,1,2,5,1,4,5,5,5,5,5,5,1,5,5,5,1,1,4,1,3,3,1,5,15,100000,2,2,2,5,5,5,5,5,5,5,5,5,4,4,5,5,3,100,80,100,80,90,80,70,70,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,0,0,40,1,0,0,0,50,500000,1,1500000,1500000,2000000,50000,185,170,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,4,1,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,40,0,0,0,10,10,23,22,25,20,0,0,0,63,700
53,4,1,0,4,4,4,1,3,1,1,5,1,5,5,5,1,4,4,5,1,1,5,5,1,4,5,5,3,3,1,3,0,0,1,2,3,3,3,3,3,4,2,3,5,3,3,3,5,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,170,120,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30,10,10,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000,43,0
54,3,1,100000,4,5,5,2,2,1,3,3,1,2,2,2,3,3,3,2,2,2,2,5,1,2,3,3,7,3,1,4,5,100000,2,1,2,4,3,3,3,4,4,3,4,3,3,3,3,1,4,50,60,50,60,40,60,70,60,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,0,0,100,1,0,0,0,150,1000000,0.38,0,0,1000000,0,180,150,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40,5,3,6,3,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,80,0,100000,0,10,10,24,24,25,25,0,0,0,41,500
55,3,1,0,3,4,5,1,1,1,4,1,1,1,5,3,5,5,5,5,5,5,5,5,5,1,5,1,3,3,1,3,0,0,3,1,3,3,3,3,3,5,5,3,4,3,3,3,3,1,2,50,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,0,0,0,0,40,1,0,0,0,50,0,1,0,0,0,0,160,140,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,5,2,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,42,100
